,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6,ct,smoothed_cli,2020-11-16,2020-11-21,5,0.7177751,0.1141269,4129.0,state,fb-survey
7,dc,smoothed_cli,2020-11-16,2020-11-21,5,0.0,0.1136364,439.0,state,fb-survey
8,de,smoothed_cli,2020-11-16,2020-11-21,5,0.445755,0.1659877,1129.0219,state,fb-survey
9,fl,smoothed_cli,2020-11-16,2020-11-21,5,0.780577,0.0623373,16244.0001,state,fb-survey
10,ga,smoothed_cli,2020-11-16,2020-11-21,5,0.9466717,0.1083666,6346.9191,state,fb-survey
11,hi,smoothed_cli,2020-11-16,2020-11-21,5,0.6166834,0.2682436,813.0,state,fb-survey
12,ia,smoothed_cli,2020-11-16,2020-11-21,5,2.0502542,0.1821152,4862.9579,state,fb-survey
13,id,smoothed_cli,2020-11-16,2020-11-21,5,2.1946816,0.290111,2177.0264,state,fb-survey
14,il,smoothed_cli,2020-11-16,2020-11-21,5,1.5456318,0.0987174,12515.0249,state,fb-survey
15,in,smoothed_cli,2020-11-16,2020-11-21,5,1.6583936,0.1321875,6985.0047,state,fb-survey
16,ks,smoothed_cli,2020-11-16,2020-11-21,5,1.6519568,0.1965134,3384.9697,state,fb-survey
17,ky,smoothed_cli,2020-11-16,2020-11-21,5,0.8985596,0.1263621,4356.4329,state,fb-survey
18,la,smoothed_cli,2020-11-16,2020-11-21,5,1.0450806,0.1495802,3679.5537,state,fb-survey
19,ma,smoothed_cli,2020-11-16,2020-11-21,5,0.6614342,0.1031583,5132.015,state,fb-survey
20,md,smoothed_cli,2020-11-16,2020-11-21,5,0.5714512,0.1055131,4217.9755,state,fb-survey
21,me,smoothed_cli,2020-11-16,2020-11-21,5,0.4932229,0.143453,1925.2234,state,fb-survey
22,mi,smoothed_cli,2020-11-16,2020-11-21,5,1.4752547,0.0986331,12055.0115,state,fb-survey
23,mn,smoothed_cli,2020-11-16,2020-11-21,5,1.4367366,0.1425199,5516.3791,state,fb-survey
24,mo,smoothed_cli,2020-11-16,2020-11-21,5,1.7561163,0.1571665,5597.6463,state,fb-survey
25,ms,smoothed_cli,2020-11-16,2020-11-21,5,1.8971228,0.2625798,2340.8984,state,fb-survey
26,mt,smoothed_cli,2020-11-16,2020-11-21,5,2.0462177,0.3116251,1573.2405,state,fb-survey
27,nc,smoothed_cli,2020-11-16,2020-11-21,5,0.7313269,0.0875065,7863.0076,state,fb-survey
28,nd,smoothed_cli,2020-11-16,2020-11-21,5,2.18793,0.424794,969.2089,state,fb-survey
29,ne,smoothed_cli,2020-11-16,2020-11-21,5,2.2183453,0.2729697,2409.6773,state,fb-survey
30,nh,smoothed_cli,2020-11-16,2020-11-21,5,0.64446,0.1515214,1800.7766,state,fb-survey
31,nj,smoothed_cli,2020-11-16,2020-11-21,5,0.7793999,0.0993736,6275.9966,state,fb-survey
32,nm,smoothed_cli,2020-11-16,2020-11-21,5,1.5959644,0.2345883,2362.6653,state,fb-survey
33,nv,smoothed_cli,2020-11-16,2020-11-21,5,1.0505751,0.1962036,2056.9974,state,fb-survey
34,ny,smoothed_cli,2020-11-16,2020-11-21,5,0.5003492,0.0557821,13036.0001,state,fb-survey
35,oh,smoothed_cli,2020-11-16,2020-11-21,5,1.2141175,0.0877429,12371.0036,state,fb-survey
36,ok,smoothed_cli,2020-11-16,2020-11-21,5,1.5912306,0.1621724,4337.0532,state,fb-survey
37,or,smoothed_cli,2020-11-16,2020-11-21,5,0.708299,0.1110778,4337.8053,state,fb-survey
38,pa,smoothed_cli,2020-11-16,2020-11-21,5,0.9536684,0.0783453,12644.0072,state,fb-survey
39,ri,smoothed_cli,2020-11-16,2020-11-21,5,0.8456644,0.2268335,1284.985,state,fb-survey
40,sc,smoothed_cli,2020-11-16,2020-11-21,5,0.8842329,0.11954,4963.0017,state,fb-survey
41,sd,smoothed_cli,2020-11-16,2020-11-21,5,2.4276339,0.390221,1244.2392,state,fb-survey
42,tn,smoothed_cli,2020-11-16,2020-11-21,5,1.4050391,0.1363453,5912.7224,state,fb-survey
43,tx,smoothed_cli,2020-11-16,2020-11-21,5,1.4289622,0.0770728,18789.049,state,fb-survey
44,ut,smoothed_cli,2020-11-16,2020-11-21,5,1.369093,0.1721084,3522.4731,state,fb-survey
45,va,smoothed_cli,2020-11-16,2020-11-21,5,0.7509291,0.0898415,7266.1409,state,fb-survey
46,vt,smoothed_cli,2020-11-16,2020-11-21,5,0.4657129,0.2158402,909.0006,state,fb-survey
47,wa,smoothed_cli,2020-11-16,2020-11-21,5,0.6009125,0.0822472,7012.9433,state,fb-survey
48,wi,smoothed_cli,2020-11-16,2020-11-21,5,1.3008115,0.1277001,6461.9881,state,fb-survey
49,wv,smoothed_cli,2020-11-16,2020-11-21,5,0.9771421,0.1802401,2429.3391,state,fb-survey
50,wy,smoothed_cli,2020-11-16,2020-11-21,5,2.512091,0.5042417,775.5521,state,fb-survey
0,ak,smoothed_cli,2020-11-17,2020-11-22,5,1.4568738,0.3614431,938.0,state,fb-survey
1,al,smoothed_cli,2020-11-17,2020-11-22,5,1.3193336,0.1714562,3503.1049,state,fb-survey
2,ar,smoothed_cli,2020-11-17,2020-11-22,5,1.2601459,0.1824714,2833.6909,state,fb-survey
3,az,smoothed_cli,2020-11-17,2020-11-22,5,1.0381736,0.1205377,5603.7674,state,fb-survey
4,ca,smoothed_cli,2020-11-17,2020-11-22,5,0.7296965,0.054296,20475.0248,state,fb-survey
5,co,smoothed_cli,2020-11-17,2020-11-22,5,1.3743527,0.1406398,5534.7848,state,fb-survey
6,ct,smoothed_cli,2020-11-17,2020-11-22,5,0.8289857,0.1250215,4134.0,state,fb-survey
7,dc,smoothed_cli,2020-11-17,2020-11-22,5,0.2403846,0.2675982,416.0,state,fb-survey
8,de,smoothed_cli,2020-11-17,2020-11-22,5,0.4158588,0.1526196,1090.0146,state,fb-survey
9,fl,smoothed_cli,2020-11-17,2020-11-22,5,0.8281859,0.0648648,16064.0005,state,fb-survey
10,ga,smoothed_cli,2020-11-17,2020-11-22,5,1.0395351,0.1138912,6245.9217,state,fb-survey
11,hi,smoothed_cli,2020-11-17,2020-11-22,5,0.3446012,0.1945085,831.0,state,fb-survey
12,ia,smoothed_cli,2020-11-17,2020-11-22,5,2.1153575,0.1843985,4809.8591,state,fb-survey
13,id,smoothed_cli,2020-11-17,2020-11-22,5,2.2069937,0.2868326,2170.945,state,fb-survey
14,il,smoothed_cli,2020-11-17,2020-11-22,5,1.5644643,0.0995816,12541.0028,state,fb-survey
15,in,smoothed_cli,2020-11-17,2020-11-22,5,1.7058259,0.1354153,6996.0015,state,fb-survey
16,ks,smoothed_cli,2020-11-17,2020-11-22,5,1.7906858,0.2047867,3360.942,state,fb-survey
17,ky,smoothed_cli,2020-11-17,2020-11-22,5,1.0440787,0.1376904,4373.1233,state,fb-survey
18,la,smoothed_cli,2020-11-17,2020-11-22,5,1.2134437,0.1612105,3705.5538,state,fb-survey
19,ma,smoothed_cli,2020-11-17,2020-11-22,5,0.6340931,0.0996024,5067.0135,state,fb-survey
20,md,smoothed_cli,2020-11-17,2020-11-22,5,0.5178358,0.1000204,4113.9829,state,fb-survey
21,me,smoothed_cli,2020-11-17,2020-11-22,5,0.4597038,0.1356746,1910.2234,state,fb-survey
22,mi,smoothed_cli,2020-11-17,2020-11-22,5,1.4330071,0.0981083,11974.0097,state,fb-survey
23,mn,smoothed_cli,2020-11-17,2020-11-22,5,1.3514987,0.139612,5396.0548,state,fb-survey
24,mo,smoothed_cli,2020-11-17,2020-11-22,5,1.70572,0.1545127,5593.8308,state,fb-survey
25,ms,smoothed_cli,2020-11-17,2020-11-22,5,2.0614862,0.2683627,2366.3179,state,fb-survey
26,mt,smoothed_cli,2020-11-17,2020-11-22,5,1.8997635,0.3123937,1496.8067,state,fb-survey
27,nc,smoothed_cli,2020-11-17,2020-11-22,5,0.7794392,0.0910826,7783.0083,state,fb-survey
28,nd,smoothed_cli,2020-11-17,2020-11-22,5,2.2413058,0.4379106,960.6397,state,fb-survey
29,ne,smoothed_cli,2020-11-17,2020-11-22,5,2.2783174,0.2778688,2381.4734,state,fb-survey
30,nh,smoothed_cli,2020-11-17,2020-11-22,5,0.6673263,0.1548618,1761.7766,state,fb-survey
31,nj,smoothed_cli,2020-11-17,2020-11-22,5,0.8854753,0.1045541,6277.9968,state,fb-survey
32,nm,smoothed_cli,2020-11-17,2020-11-22,5,1.4878844,0.2311697,2339.1228,state,fb-survey
33,nv,smoothed_cli,2020-11-17,2020-11-22,5,1.300598,0.2159585,2100.0003,state,fb-survey
34,ny,smoothed_cli,2020-11-17,2020-11-22,5,0.4798278,0.0549607,12860.0004,state,fb-survey
35,oh,smoothed_cli,2020-11-17,2020-11-22,5,1.2910169,0.0904152,12423.0062,state,fb-survey
36,ok,smoothed_cli,2020-11-17,2020-11-22,5,1.6524465,0.164833,4384.11,state,fb-survey
37,or,smoothed_cli,2020-11-17,2020-11-22,5,0.7253333,0.114308,4310.4854,state,fb-survey
38,pa,smoothed_cli,2020-11-17,2020-11-22,5,0.9761926,0.0778818,12749.0072,state,fb-survey
39,ri,smoothed_cli,2020-11-17,2020-11-22,5,0.8981648,0.2343757,1246.9865,state,fb-survey
40,sc,smoothed_cli,2020-11-17,2020-11-22,5,0.8365533,0.1162714,4953.0011,state,fb-survey
41,sd,smoothed_cli,2020-11-17,2020-11-22,5,2.3875976,0.3996199,1195.787,state,fb-survey
42,tn,smoothed_cli,2020-11-17,2020-11-22,5,1.4759924,0.1401558,5920.0338,state,fb-survey
43,tx,smoothed_cli,2020-11-17,2020-11-22,5,1.4085958,0.0765534,18721.0451,state,fb-survey
44,ut,smoothed_cli,2020-11-17,2020-11-22,5,1.5309456,0.186951,3370.412,state,fb-survey
45,va,smoothed_cli,2020-11-17,2020-11-22,5,0.7485966,0.0901613,7254.0242,state,fb-survey
46,vt,smoothed_cli,2020-11-17,2020-11-22,5,0.3461247,0.1900047,886.0005,state,fb-survey
47,wa,smoothed_cli,2020-11-17,2020-11-22,5,0.6947083,0.0892004,6990.9409,state,fb-survey
48,wi,smoothed_cli,2020-11-17,2020-11-22,5,1.3834441,0.1327629,6380.9875,state,fb-survey
49,wv,smoothed_cli,2020-11-17,2020-11-22,5,0.9836819,0.1761153,2460.4877,state,fb-survey
50,wy,smoothed_cli,2020-11-17,2020-11-22,5,2.2384502,0.480755,772.5424,state,fb-survey
0,ak,smoothed_cli,2020-11-18,2020-11-23,5,1.5547966,0.3699836,962.0,state,fb-survey
1,al,smoothed_cli,2020-11-18,2020-11-23,5,1.4084692,0.1746528,3569.0927,state,fb-survey
2,ar,smoothed_cli,2020-11-18,2020-11-23,5,1.2521317,0.1817068,2867.9002,state,fb-survey
3,az,smoothed_cli,2020-11-18,2020-11-23,5,1.0860434,0.1231869,5682.8367,state,fb-survey
4,ca,smoothed_cli,2020-11-18,2020-11-23,5,0.7379759,0.0543292,20649.8677,state,fb-survey
5,co,smoothed_cli,2020-11-18,2020-11-23,5,1.2818868,0.1343623,5427.8135,state,fb-survey
6,ct,smoothed_cli,2020-11-18,2020-11-23,5,0.8786462,0.1293447,4155.0,state,fb-survey
7,dc,smoothed_cli,2020-11-18,2020-11-23,5,0.2493766,0.2775632,401.0,state,fb-survey
8,de,smoothed_cli,2020-11-18,2020-11-23,5,0.3435669,0.1456477,1078.0073,state,fb-survey
9,fl,smoothed_cli,2020-11-18,2020-11-23,5,0.8401232,0.0655727,15961.0006,state,fb-survey
10,ga,smoothed_cli,2020-11-18,2020-11-23,5,1.1236791,0.1195878,6223.9292,state,fb-survey
11,hi,smoothed_cli,2020-11-18,2020-11-23,5,0.2910686,0.165736,855.0,state,fb-survey
12,ia,smoothed_cli,2020-11-18,2020-11-23,5,2.1043374,0.183348,4846.9586,state,fb-survey
13,id,smoothed_cli,2020-11-18,2020-11-23,5,2.0297644,0.2749081,2179.859,state,fb-survey
14,il,smoothed_cli,2020-11-18,2020-11-23,5,1.5557717,0.099265,12681.0034,state,fb-survey
15,in,smoothed_cli,2020-11-18,2020-11-23,5,1.8235352,0.1399453,7064.0007,state,fb-survey
16,ks,smoothed_cli,2020-11-18,2020-11-23,5,1.8970913,0.2063287,3439.9421,state,fb-survey
17,ky,smoothed_cli,2020-11-18,2020-11-23,5,1.105138,0.1400734,4455.8136,state,fb-survey
18,la,smoothed_cli,2020-11-18,2020-11-23,5,1.3417374,0.1687107,3755.5537,state,fb-survey
19,ma,smoothed_cli,2020-11-18,2020-11-23,5,0.6607149,0.1055422,4999.0135,state,fb-survey
20,md,smoothed_cli,2020-11-18,2020-11-23,5,0.6271175,0.1089554,4111.9901,state,fb-survey
21,me,smoothed_cli,2020-11-18,2020-11-23,5,0.486722,0.1372283,1878.0,state,fb-survey
22,mi,smoothed_cli,2020-11-18,2020-11-23,5,1.3504813,0.0937534,12218.0092,state,fb-survey
23,mn,smoothed_cli,2020-11-18,2020-11-23,5,1.4255137,0.1437719,5441.8268,state,fb-survey
24,mo,smoothed_cli,2020-11-18,2020-11-23,5,1.697063,0.1553847,5498.6209,state,fb-survey
25,ms,smoothed_cli,2020-11-18,2020-11-23,5,2.14686,0.2700955,2404.1839,state,fb-survey
26,mt,smoothed_cli,2020-11-18,2020-11-23,5,1.8194787,0.2987806,1525.484,state,fb-survey
27,nc,smoothed_cli,2020-11-18,2020-11-23,5,0.7874941,0.0907067,7769.0083,state,fb-survey
28,nd,smoothed_cli,2020-11-18,2020-11-23,5,2.2241012,0.4376612,961.8521,state,fb-survey
29,ne,smoothed_cli,2020-11-18,2020-11-23,5,2.2163218,0.2706922,2395.3198,state,fb-survey
30,nh,smoothed_cli,2020-11-18,2020-11-23,5,0.7641176,0.1692978,1747.0,state,fb-survey
31,nj,smoothed_cli,2020-11-18,2020-11-23,5,0.8926682,0.1064605,6095.9975,state,fb-survey
32,nm,smoothed_cli,2020-11-18,2020-11-23,5,1.5113935,0.2311871,2350.0294,state,fb-survey
33,nv,smoothed_cli,2020-11-18,2020-11-23,5,1.5139892,0.23999,2094.1573,state,fb-survey
34,ny,smoothed_cli,2020-11-18,2020-11-23,5,0.4780857,0.0542134,12872.0008,state,fb-survey
35,oh,smoothed_cli,2020-11-18,2020-11-23,5,1.3628613,0.0922441,12534.0079,state,fb-survey
36,ok,smoothed_cli,2020-11-18,2020-11-23,5,1.6310028,0.1621763,4435.1096,state,fb-survey
37,or,smoothed_cli,2020-11-18,2020-11-23,5,0.8124087,0.1222332,4286.4823,state,fb-survey
38,pa,smoothed_cli,2020-11-18,2020-11-23,5,0.9954778,0.0792383,12648.0078,state,fb-survey
39,ri,smoothed_cli,2020-11-18,2020-11-23,5,0.8965049,0.2211875,1226.9865,state,fb-survey
40,sc,smoothed_cli,2020-11-18,2020-11-23,5,0.904353,0.120733,4975.0004,state,fb-survey
41,sd,smoothed_cli,2020-11-18,2020-11-23,5,2.3000515,0.3922833,1195.1635,state,fb-survey
42,tn,smoothed_cli,2020-11-18,2020-11-23,5,1.5117397,0.1417116,5997.3448,state,fb-survey
43,tx,smoothed_cli,2020-11-18,2020-11-23,5,1.3841425,0.0753571,18893.0381,state,fb-survey
44,ut,smoothed_cli,2020-11-18,2020-11-23,5,1.3981746,0.1819818,3255.4144,state,fb-survey
45,va,smoothed_cli,2020-11-18,2020-11-23,5,0.6972378,0.0860847,7245.9939,state,fb-survey
46,vt,smoothed_cli,2020-11-18,2020-11-23,5,0.5353649,0.2363677,853.0008,state,fb-survey
47,wa,smoothed_cli,2020-11-18,2020-11-23,5,0.7068484,0.0899409,7053.9441,state,fb-survey
48,wi,smoothed_cli,2020-11-18,2020-11-23,5,1.4020584,0.1336537,6262.9864,state,fb-survey
49,wv,smoothed_cli,2020-11-18,2020-11-23,5,1.1319411,0.1902809,2463.5374,state,fb-survey
50,wy,smoothed_cli,2020-11-18,2020-11-23,5,1.9207304,0.4380566,780.6427,state,fb-survey
0,ak,smoothed_cli,2020-11-19,2020-11-24,5,1.7616554,0.3898596,955.0,state,fb-survey
1,al,smoothed_cli,2020-11-19,2020-11-24,5,1.4396557,0.1738964,3635.1009,state,fb-survey
2,ar,smoothed_cli,2020-11-19,2020-11-24,5,1.2908587,0.1800062,2943.7893,state,fb-survey
3,az,smoothed_cli,2020-11-19,2020-11-24,5,1.0023465,0.1187168,5678.0352,state,fb-survey
4,ca,smoothed_cli,2020-11-19,2020-11-24,5,0.7647139,0.0543279,21057.8763,state,fb-survey
5,co,smoothed_cli,2020-11-19,2020-11-24,5,1.2743014,0.1316366,5557.844,state,fb-survey
6,ct,smoothed_cli,2020-11-19,2020-11-24,5,0.8467505,0.1254758,4225.0,state,fb-survey
7,dc,smoothed_cli,2020-11-19,2020-11-24,5,0.2570694,0.286086,389.0,state,fb-survey
8,de,smoothed_cli,2020-11-19,2020-11-24,5,0.2844807,0.1331546,1091.0073,state,fb-survey
9,fl,smoothed_cli,2020-11-19,2020-11-24,5,0.8004622,0.0636156,16095.0002,state,fb-survey
10,ga,smoothed_cli,2020-11-19,2020-11-24,5,1.0985658,0.1183298,6264.916,state,fb-survey
11,hi,smoothed_cli,2020-11-19,2020-11-24,5,0.2853941,0.1625166,872.0,state,fb-survey
12,ia,smoothed_cli,2020-11-19,2020-11-24,5,1.9974931,0.1783976,4868.9668,state,fb-survey
13,id,smoothed_cli,2020-11-19,2020-11-24,5,1.880038,0.2639339,2222.6742,state,fb-survey
14,il,smoothed_cli,2020-11-19,2020-11-24,5,1.616646,0.1009209,12727.0032,state,fb-survey
15,in,smoothed_cli,2020-11-19,2020-11-24,5,1.8224449,0.1394203,7077.0002,state,fb-survey
16,ks,smoothed_cli,2020-11-19,2020-11-24,5,1.8630123,0.2041232,3520.8859,state,fb-survey
17,ky,smoothed_cli,2020-11-19,2020-11-24,5,1.2108338,0.1469886,4498.8156,state,fb-survey
18,la,smoothed_cli,2020-11-19,2020-11-24,5,1.4435916,0.1710779,3848.5537,state,fb-survey
19,ma,smoothed_cli,2020-11-19,2020-11-24,5,0.7505437,0.1125496,5034.0125,state,fb-survey
20,md,smoothed_cli,2020-11-19,2020-11-24,5,0.6378694,0.1084647,4163.9901,state,fb-survey
21,me,smoothed_cli,2020-11-19,2020-11-24,5,0.4654696,0.1358825,1864.0,state,fb-survey
22,mi,smoothed_cli,2020-11-19,2020-11-24,5,1.2823252,0.0902386,12358.0089,state,fb-survey
23,mn,smoothed_cli,2020-11-19,2020-11-24,5,1.5105798,0.1477777,5449.8193,state,fb-survey
24,mo,smoothed_cli,2020-11-19,2020-11-24,5,1.7336731,0.1567443,5536.9285,state,fb-survey
25,ms,smoothed_cli,2020-11-19,2020-11-24,5,2.0462925,0.2553544,2520.9784,state,fb-survey
26,mt,smoothed_cli,2020-11-19,2020-11-24,5,1.7027592,0.296414,1534.5213,state,fb-survey
27,nc,smoothed_cli,2020-11-19,2020-11-24,5,0.8690972,0.0947678,7908.0101,state,fb-survey
28,nd,smoothed_cli,2020-11-19,2020-11-24,5,2.3652197,0.441519,972.7458,state,fb-survey
29,ne,smoothed_cli,2020-11-19,2020-11-24,5,2.1503116,0.2628348,2437.4213,state,fb-survey
30,nh,smoothed_cli,2020-11-19,2020-11-24,5,0.9026086,0.1855785,1743.0,state,fb-survey
31,nj,smoothed_cli,2020-11-19,2020-11-24,5,0.9564671,0.1093388,6185.9974,state,fb-survey
32,nm,smoothed_cli,2020-11-19,2020-11-24,5,1.5839351,0.2358415,2411.598,state,fb-survey
33,nv,smoothed_cli,2020-11-19,2020-11-24,5,1.5135762,0.2414892,2137.1486,state,fb-survey
34,ny,smoothed_cli,2020-11-19,2020-11-24,5,0.4958637,0.0548585,12931.001,state,fb-survey
35,oh,smoothed_cli,2020-11-19,2020-11-24,5,1.3534749,0.091105,12599.0083,state,fb-survey
36,ok,smoothed_cli,2020-11-19,2020-11-24,5,1.5513712,0.1541209,4502.1675,state,fb-survey
37,or,smoothed_cli,2020-11-19,2020-11-24,5,0.8514531,0.1269104,4305.4859,state,fb-survey
38,pa,smoothed_cli,2020-11-19,2020-11-24,5,1.0259716,0.0798434,12695.0077,state,fb-survey
39,ri,smoothed_cli,2020-11-19,2020-11-24,5,1.1151869,0.2614395,1229.9875,state,fb-survey
40,sc,smoothed_cli,2020-11-19,2020-11-24,5,1.0130701,0.1270563,5047.0011,state,fb-survey
41,sd,smoothed_cli,2020-11-19,2020-11-24,5,2.1877188,0.3787318,1201.1711,state,fb-survey
42,tn,smoothed_cli,2020-11-19,2020-11-24,5,1.5624752,0.1435062,6109.1705,state,fb-survey
43,tx,smoothed_cli,2020-11-19,2020-11-24,5,1.3665307,0.0743132,19240.0157,state,fb-survey
44,ut,smoothed_cli,2020-11-19,2020-11-24,5,1.561212,0.1910865,3288.7637,state,fb-survey
45,va,smoothed_cli,2020-11-19,2020-11-24,5,0.7216033,0.088251,7309.2422,state,fb-survey
46,vt,smoothed_cli,2020-11-19,2020-11-24,5,0.4219406,0.2048032,869.0008,state,fb-survey
47,wa,smoothed_cli,2020-11-19,2020-11-24,5,0.769009,0.0936258,7107.9395,state,fb-survey
48,wi,smoothed_cli,2020-11-19,2020-11-24,5,1.3573956,0.131957,6350.9874,state,fb-survey
49,wv,smoothed_cli,2020-11-19,2020-11-24,5,1.1874562,0.189847,2506.4881,state,fb-survey
50,wy,smoothed_cli,2020-11-19,2020-11-24,5,2.2187978,0.4831454,793.6366,state,fb-survey
0,ak,smoothed_cli,2020-11-20,2020-12-09,19,1.6519108,0.3783421,952.0,state,fb-survey
1,al,smoothed_cli,2020-11-20,2020-12-09,19,1.3016504,0.1633659,3726.1178,state,fb-survey
2,ar,smoothed_cli,2020-11-20,2020-12-09,19,1.3861628,0.1849404,2981.8951,state,fb-survey
3,az,smoothed_cli,2020-11-20,2020-12-09,19,1.0480683,0.1211663,5743.2196,state,fb-survey
4,ca,smoothed_cli,2020-11-20,2020-12-09,19,0.7951754,0.0549978,21387.9146,state,fb-survey
5,co,smoothed_cli,2020-11-20,2020-12-09,19,1.3664381,0.1366,5602.8436,state,fb-survey
6,ct,smoothed_cli,2020-11-20,2020-12-09,19,0.8465751,0.1261694,4254.0,state,fb-survey
7,dc,smoothed_cli,2020-11-20,2020-12-09,19,0.265252,0.2951487,377.0,state,fb-survey
8,de,smoothed_cli,2020-11-20,2020-12-09,19,0.406866,0.1585982,1111.0073,state,fb-survey
9,fl,smoothed_cli,2020-11-20,2020-12-09,19,0.8000724,0.0631151,16318.0,state,fb-survey
10,ga,smoothed_cli,2020-11-20,2020-12-09,19,1.0393258,0.1130578,6440.9047,state,fb-survey
11,hi,smoothed_cli,2020-11-20,2020-12-09,19,0.3448781,0.1660776,908.0,state,fb-survey
12,ia,smoothed_cli,2020-11-20,2020-12-09,19,2.0819777,0.1822135,4864.1418,state,fb-survey
13,id,smoothed_cli,2020-11-20,2020-12-09,19,1.7583077,0.2529981,2240.6755,state,fb-survey
14,il,smoothed_cli,2020-11-20,2020-12-09,19,1.597147,0.0991984,12902.003,state,fb-survey
15,in,smoothed_cli,2020-11-20,2020-12-09,19,1.8434325,0.1383085,7242.9996,state,fb-survey
16,ks,smoothed_cli,2020-11-20,2020-12-09,19,1.8210599,0.1997524,3617.8859,state,fb-survey
17,ky,smoothed_cli,2020-11-20,2020-12-09,19,1.2516477,0.1472344,4608.1186,state,fb-survey
18,la,smoothed_cli,2020-11-20,2020-12-09,19,1.4558695,0.1675051,3997.3686,state,fb-survey
19,ma,smoothed_cli,2020-11-20,2020-12-09,19,0.7216611,0.1089999,5115.0135,state,fb-survey
20,md,smoothed_cli,2020-11-20,2020-12-09,19,0.636226,0.1070435,4234.9898,state,fb-survey
21,me,smoothed_cli,2020-11-20,2020-12-09,19,0.6001416,0.1497967,1897.0,state,fb-survey
22,mi,smoothed_cli,2020-11-20,2020-12-09,19,1.2375198,0.087085,12614.0081,state,fb-survey
23,mn,smoothed_cli,2020-11-20,2020-12-09,19,1.5903194,0.1519107,5498.8387,state,fb-survey
24,mo,smoothed_cli,2020-11-20,2020-12-09,19,1.7388451,0.1545024,5601.9328,state,fb-survey
25,ms,smoothed_cli,2020-11-20,2020-12-09,19,1.9099867,0.2398739,2637.8914,state,fb-survey
26,mt,smoothed_cli,2020-11-20,2020-12-09,19,1.6708548,0.2839615,1561.5198,state,fb-survey
27,nc,smoothed_cli,2020-11-20,2020-12-09,19,0.821059,0.090275,8066.011,state,fb-survey
28,nd,smoothed_cli,2020-11-20,2020-12-09,19,2.358936,0.4517505,968.8926,state,fb-survey
29,ne,smoothed_cli,2020-11-20,2020-12-09,19,1.9735154,0.2506272,2431.4277,state,fb-survey
30,nh,smoothed_cli,2020-11-20,2020-12-09,19,0.7763268,0.1738262,1810.0,state,fb-survey
31,nj,smoothed_cli,2020-11-20,2020-12-09,19,0.9248926,0.1054142,6250.9976,state,fb-survey
32,nm,smoothed_cli,2020-11-20,2020-12-09,19,1.3424972,0.2145118,2460.2491,state,fb-survey
33,nv,smoothed_cli,2020-11-20,2020-12-09,19,1.5168022,0.2324307,2216.1102,state,fb-survey
34,ny,smoothed_cli,2020-11-20,2020-12-09,19,0.4825671,0.0535506,13011.0013,state,fb-survey
35,oh,smoothed_cli,2020-11-20,2020-12-09,19,1.3964171,0.0914215,12731.0089,state,fb-survey
36,ok,smoothed_cli,2020-11-20,2020-12-09,19,1.5063272,0.1492592,4665.1668,state,fb-survey
37,or,smoothed_cli,2020-11-20,2020-12-09,19,0.9177419,0.1317476,4360.4789,state,fb-survey
38,pa,smoothed_cli,2020-11-20,2020-12-09,19,1.0206133,0.0786611,12851.0067,state,fb-survey
39,ri,smoothed_cli,2020-11-20,2020-12-09,19,1.1935782,0.2728222,1232.9865,state,fb-survey
40,sc,smoothed_cli,2020-11-20,2020-12-09,19,1.0641427,0.1285486,5165.002,state,fb-survey
41,sd,smoothed_cli,2020-11-20,2020-12-09,19,2.0157992,0.3548903,1201.9189,state,fb-survey
42,tn,smoothed_cli,2020-11-20,2020-12-09,19,1.5485045,0.1391456,6301.8793,state,fb-survey
43,tx,smoothed_cli,2020-11-20,2020-12-09,19,1.3469127,0.072962,19733.0797,state,fb-survey
44,ut,smoothed_cli,2020-11-20,2020-12-09,19,1.3793964,0.1778949,3315.8591,state,fb-survey
45,va,smoothed_cli,2020-11-20,2020-12-09,19,0.6765287,0.0832892,7412.7315,state,fb-survey
46,vt,smoothed_cli,2020-11-20,2020-12-09,19,0.4639253,0.2165105,893.001,state,fb-survey
47,wa,smoothed_cli,2020-11-20,2020-12-09,19,0.7839614,0.0938326,7256.9451,state,fb-survey
48,wi,smoothed_cli,2020-11-20,2020-12-09,19,1.3307235,0.1295598,6327.988,state,fb-survey
49,wv,smoothed_cli,2020-11-20,2020-12-09,19,1.0888382,0.1795922,2510.4876,state,fb-survey
50,wy,smoothed_cli,2020-11-20,2020-12-09,19,1.6711793,0.4146904,799.6224,state,fb-survey
0,ak,smoothed_cli,2020-11-21,2020-12-09,18,1.6343433,0.3668219,976.0,state,fb-survey
1,al,smoothed_cli,2020-11-21,2020-12-09,18,1.3570306,0.1674464,3824.1147,state,fb-survey
2,ar,smoothed_cli,2020-11-21,2020-12-09,18,1.3576385,0.1831277,3042.1961,state,fb-survey
3,az,smoothed_cli,2020-11-21,2020-12-09,18,0.9583421,0.1124654,5841.9908,state,fb-survey
4,ca,smoothed_cli,2020-11-21,2020-12-09,18,0.7734794,0.0533193,21808.3916,state,fb-survey
5,co,smoothed_cli,2020-11-21,2020-12-09,18,1.4929507,0.1415726,5680.813,state,fb-survey
6,ct,smoothed_cli,2020-11-21,2020-12-09,18,0.937664,0.131727,4302.0,state,fb-survey
7,dc,smoothed_cli,2020-11-21,2020-12-09,18,0.5291005,0.3943823,378.0,state,fb-survey
